x;y;t
2.590262097137597;2.9540149791233885;0.0
2.590262097137597;2.9540149791233885;0.022257430428885998
2.590262097137597;2.9540149791233885;0.33765228663321983
2.590262097137597;2.9540149791233885;0.5198171107863574
2.590262097137597;2.9540149791233885;0.6735467994021355
2.590262097137597;2.9540149791233885;1.0154204825851136
2.590262097137597;2.9540149791233885;1.184418791741439
2.590262097137597;2.9540149791233885;1.2338604977338612
2.590262097137597;2.9540149791233885;1.256586366849941
2.590262097137597;2.9540149791233885;1.2979028929911192
2.590262097137597;2.9540149791233885;1.3518902980100678
2.590262097137597;2.9540149791233885;1.5795139552550157
2.590262097137597;2.9540149791233885;1.7075885257691457
2.590262097137597;2.9540149791233885;1.7347326167526629
2.590262097137597;2.9540149791233885;1.7526010499475666
2.590262097137597;2.9540149791233885;1.9759346742314017
2.590262097137597;2.9540149791233885;2.154923383977026
2.590262097137597;2.9540149791233885;2.3156513384588306
2.590262097137597;2.9540149791233885;2.472808791448817
2.590262097137597;2.9540149791233885;2.54435624820179
2.590262097137597;2.9540149791233885;2.729546269243328
2.590262097137597;2.9540149791233885;2.734009387255369
2.590262097137597;2.9540149791233885;2.929703751836734
2.590262097137597;2.9540149791233885;2.931295554063125
2.590262097137597;2.9540149791233885;3.1285105926350596
2.590262097137597;2.9540149791233885;3.1907076369076752
2.590262097137597;2.9540149791233885;3.397633844075004
2.590262097137597;2.9540149791233885;3.4077268645932346
2.590262097137597;2.9540149791233885;3.5254734379293184
2.590262097137597;2.9540149791233885;3.6130276330786026
2.590262097137597;2.9540149791233885;3.9969410573448863
2.590262097137597;2.9540149791233885;4.0666469093915545
2.590262097137597;2.9540149791233885;4.1630434381873505
2.590262097137597;2.9540149791233885;4.259879689449172
2.590262097137597;2.9540149791233885;4.30929393502775
2.590262097137597;2.9540149791233885;4.386009521199671
2.590262097137597;2.9540149791233885;4.430502369793606
2.590262097137597;2.9540149791233885;4.73393335043431
2.590262097137597;2.9540149791233885;4.765969019211697
2.590262097137597;2.9540149791233885;4.942030273881202
2.590262097137597;2.9540149791233885;4.991692558054001
2.590262097137597;2.9540149791233885;4.9995333304615395
2.590262097137597;2.9540149791233885;5.0205920986106625
2.590262097137597;2.9540149791233885;5.027284287667971
2.590262097137597;2.9540149791233885;5.179334837237908
2.590262097137597;2.9540149791233885;5.226009543565872
2.590262097137597;2.9540149791233885;5.3762055855512685
2.590262097137597;2.9540149791233885;5.402182638274525
2.590262097137597;2.9540149791233885;5.947491712514136
2.590262097137597;2.9540149791233885;5.9993522555346726
2.590262097137597;2.9540149791233885;6.094101962885605
2.590262097137597;2.9540149791233885;6.3061714730507905
2.590262097137597;2.9540149791233885;6.324511129351811
2.590262097137597;2.9540149791233885;6.365975626553638
2.590262097137597;2.9540149791233885;6.410848518672426
2.590262097137597;2.9540149791233885;6.454289785752689
2.590262097137597;2.9540149791233885;6.454428294928145
2.590262097137597;2.9540149791233885;6.516329337982873
2.590262097137597;2.9540149791233885;6.783367615320514
2.590262097137597;2.9540149791233885;6.874527600862992
2.590262097137597;2.9540149791233885;6.916605970534929
2.590262097137597;2.9540149791233885;6.948585416810523
2.590262097137597;2.9540149791233885;7.077599528416857
2.590262097137597;2.9540149791233885;7.142466445764657
2.590262097137597;2.9540149791233885;7.160211808619944
2.590262097137597;2.9540149791233885;7.359772815025478
2.590262097137597;2.9540149791233885;7.708578266159738
2.590262097137597;2.9540149791233885;7.823134017550338
2.590262097137597;2.9540149791233885;7.8572802598993325
2.590262097137597;2.9540149791233885;7.980236598908571
2.590262097137597;2.9540149791233885;8.219635698305824
2.590262097137597;2.9540149791233885;8.37267277685675
2.590262097137597;2.9540149791233885;8.48685714946717
2.590262097137597;2.9540149791233885;8.515873294878448
2.590262097137597;2.9540149791233885;8.658495953021948
2.590262097137597;2.9540149791233885;8.893145047658265
2.590262097137597;2.9540149791233885;9.236609677147882
2.590262097137597;2.9540149791233885;9.237231769109187
2.590262097137597;2.9540149791233885;9.292416812336892
2.590262097137597;2.9540149791233885;9.308886218345446
2.590262097137597;2.9540149791233885;9.31708851267442
