dt
0.009555953888702303
1.66156988807337E-4
0.005831613008127385
0.010165859098958287
0.003148478454986227
8.575195178320266E-4
0.01093725824159042
0.00314463551717771
0.004157431888335103
0.004515814407002806
0.0021934234823949503
0.005975868847692561
0.0023041813817106967
0.0027924341051370344
8.13855162407881E-4
0.0028350695399516623
1.4883951936596126E-4
0.018465545186838173
0.0033644656553936505
9.473926806487223E-4
0.004130678786014204
0.002522564302383127
0.0065023232324706755
0.009576135540773106
0.008904945448354896
0.002237160503001375
0.003456280899433839
3.425077135704724E-5
0.005529543806640749
0.011149990200729768
0.007311631923814954
0.003895688710751143
0.007522483594897756
0.002070884009765222
0.002667879004303611
0.0016446866484017553
0.010581124773891313
0.006010790556817525
0.011385524296212726
0.01932473204774841
0.0019189702226368663
0.0011001643255814514
0.0057184810308679584
9.865960283521047E-4
0.005444377914002135
2.553031724443766E-4
0.013337089538502656
9.881117653929503E-4
0.004524788842096968
0.008362485087687666
0.00154635485458815
0.006051703933753306
0.004141490216470409
0.009574404687908919
0.0015065837971500046
0.014920042487489123
0.0027016852301737955
0.017081489345519563
0.004445583127356989
0.006267222066874148
0.001927677266246968
0.0018345602496412684
0.0027357808435559683
0.008017265845619964
0.008607160327038283
6.731024361064097E-4
0.020259464505950342
0.005383638173381083
0.0011896235048935513
9.956005405911197E-4
0.015881847126040113
0.0011582056108987021
0.0015624354069405516
1.4538801034959248E-4
1.0539845804935499E-4
0.0045257573442668494
1.4164164300723564E-4
0.00198708584154101
0.0032801569986570522
0.0019762436527308025
0.014348081449065339
0.022626323609150935
0.004963737990026557
0.002846801437155988
0.0010978860166327084
0.004390135538018931
0.004007898667657772
0.002145139088701677
0.016910321544040548
0.003259532263698711
0.0063420674726087645
0.003065291235655132
0.0026011444403741535
0.006692343058945754
0.002041121608728075
0.004725816197643888
0.0058524164928877576
6.077767828840883E-4
0.003265286306341292
0.005938666511146641
4.971267189267312E-4
0.013839035306459309
0.006282598964895254
0.010265253445488592
0.003533226983272547
0.015427880507524937
0.00369497994022943
5.435100897472345E-4
7.290833586421352E-4
0.0020866697034835346
0.004620009127299152
0.00442576506747025
0.004661189352249184
0.007348221177724691
0.0020597186381721977
8.499733872967818E-4
0.005145205301736629
0.014474232331835507
3.0440460996741803E-4
3.353479201569365E-4
0.002417643051930235
0.0018924045424029423
0.00740883695160152
0.005552935956666801
0.0011533894915112782
0.00965736343796654
0.003987726376278575
0.002088763367209201
0.02272001700730951
0.008752128165394578
0.007699034481451747
0.003087909908510676
0.0011081416879155856
0.00217186896011207
0.0019255822046028194
0.011944044003995777
0.011857974288657827
0.005359084609495995
0.003885144417358169
0.0025619748879812804
0.0019733869758427336
0.0030719134066133913
6.508196057223026E-4
0.004834048685521513
0.0023272036577909553
4.6465035973758395E-4
0.001980308421059618
0.004356744591116846
6.891393166202076E-4
0.004937559131147101
0.004077659038187768
2.669406531236266E-4
0.005122076854442963
0.00456576720800777
0.0012854431965499263
0.009364940824036917
0.004267519439705401
1.7341428511040598E-4
0.002496324177509125
0.0014111845247191737
0.0028133569990312843
0.0017104299225682712
8.869525095525077E-4
0.0010368172564661077
6.420071629847787E-4
3.8847198953140044E-5
0.0031897197281741257
0.0031195653444489324
0.008296047576361324
0.006351595348779184
0.01703208394655023
0.006228612487601981
