x;y;t
2.511045851210727;4.89521967620445;0.0
2.511045851210727;4.89521967620445;0.07865424459039685
2.511045851210727;4.89521967620445;0.11586622530796592
2.511045851210727;4.89521967620445;0.14870653124297756
2.511045851210727;4.89521967620445;0.1775681695142747
2.511045851210727;4.89521967620445;0.3188666553710595
2.511045851210727;4.89521967620445;0.38172934959460275
2.511045851210727;4.89521967620445;0.7356706611081483
2.511045851210727;4.89521967620445;0.7514244235031936
2.511045851210727;4.89521967620445;0.8185778503701843
2.511045851210727;4.89521967620445;0.9469202001886826
2.511045851210727;4.89521967620445;1.0126088286215518
2.511045851210727;4.89521967620445;1.054327987276698
2.511045851210727;4.89521967620445;1.0760895165883322
2.511045851210727;4.89521967620445;1.1430081974499058
2.511045851210727;4.89521967620445;1.1547682748533201
2.511045851210727;4.89521967620445;1.3369118893948548
2.511045851210727;4.89521967620445;1.394148179086456
2.511045851210727;4.89521967620445;1.417611221931552
2.511045851210727;4.89521967620445;1.4765307133112957
2.511045851210727;4.89521967620445;1.502584698897022
2.511045851210727;4.89521967620445;1.520942425970658
2.511045851210727;4.89521967620445;1.5846748410838896
2.511045851210727;4.89521967620445;1.5882933487190307
2.511045851210727;4.89521967620445;1.7444882292536832
2.511045851210727;4.89521967620445;1.7811308588224402
2.511045851210727;4.89521967620445;1.8951728460927437
2.511045851210727;4.89521967620445;1.9354859082022309
2.511045851210727;4.89521967620445;2.191967521959455
2.511045851210727;4.89521967620445;2.194025703155951
2.511045851210727;4.89521967620445;2.214835958658511
2.511045851210727;4.89521967620445;2.220043951556798
2.511045851210727;4.89521967620445;2.2347719757575484
2.511045851210727;4.89521967620445;2.273508697034636
2.511045851210727;4.89521967620445;2.3224853589794168
2.511045851210727;4.89521967620445;2.3261535749277265
2.511045851210727;4.89521967620445;2.337439212273459
2.511045851210727;4.89521967620445;2.3535498924263374
2.511045851210727;4.89521967620445;2.396861169845425
2.511045851210727;4.89521967620445;2.4087200902321326
2.511045851210727;4.89521967620445;2.483162344348608
2.511045851210727;4.89521967620445;2.6137892033535937
2.511045851210727;4.89521967620445;2.625778168686164
2.511045851210727;4.89521967620445;2.6661308503308576
2.511045851210727;4.89521967620445;2.783006678754641
2.511045851210727;4.89521967620445;2.830260288923087
2.511045851210727;4.89521967620445;2.84178237819677
2.511045851210727;4.89521967620445;2.8464148451967395
2.511045851210727;4.89521967620445;2.9597248605310216
2.511045851210727;4.89521967620445;2.974852343421236
2.511045851210727;4.89521967620445;3.0182481589925705
2.511045851210727;4.89521967620445;3.0301946381470892
2.511045851210727;4.89521967620445;3.080490433883978
