x;y;t
2.8725321146454594;2.724510974337797;0.0
2.8725321146454594;2.724510974337797;0.17605865320279152
2.8725321146454594;2.724510974337797;0.24318208290424054
2.8725321146454594;2.724510974337797;0.3187475605131902
2.8725321146454594;2.724510974337797;0.36918513405774095
2.8725321146454594;2.724510974337797;0.4302197280394614
2.8725321146454594;2.724510974337797;0.5013696162159985
2.8725321146454594;2.724510974337797;0.54944767112026
2.8725321146454594;2.724510974337797;0.5591647330341365
2.8725321146454594;2.724510974337797;0.5738653118239206
2.8725321146454594;2.724510974337797;0.6074562027066253
2.8725321146454594;2.724510974337797;0.6419959142609751
2.8725321146454594;2.724510974337797;0.6776636691385687
2.8725321146454594;2.724510974337797;0.78259282031493
2.8725321146454594;2.724510974337797;0.9522503259381703
2.8725321146454594;2.724510974337797;1.1397035842236178
2.8725321146454594;2.724510974337797;1.1843237424657993
2.8725321146454594;2.724510974337797;1.2028106573474988
2.8725321146454594;2.724510974337797;1.217192050681954
2.8725321146454594;2.724510974337797;1.243791461753777
2.8725321146454594;2.724510974337797;1.2466803364715946
2.8725321146454594;2.724510974337797;1.269304450861069
2.8725321146454594;2.724510974337797;1.2966367679824051
2.8725321146454594;2.724510974337797;1.3165580768347593
2.8725321146454594;2.724510974337797;1.3312149893521044
2.8725321146454594;2.724510974337797;1.348446317129823
2.8725321146454594;2.724510974337797;1.350191878340107
2.8725321146454594;2.724510974337797;1.5594204139680072
2.8725321146454594;2.724510974337797;1.6177016543858451
2.8725321146454594;2.724510974337797;1.6659277313114904
2.8725321146454594;2.724510974337797;1.7037046969508667
2.8725321146454594;2.724510974337797;1.8430323590935618
2.8725321146454594;2.724510974337797;1.9675507034922843
2.8725321146454594;2.724510974337797;1.9860938759233226
2.8725321146454594;2.724510974337797;2.0489532561009876
2.8725321146454594;2.724510974337797;2.1701428740562827
2.8725321146454594;2.724510974337797;2.1724958369070118
2.8725321146454594;2.724510974337797;2.1738582168275595
2.8725321146454594;2.724510974337797;2.1758176910106797
2.8725321146454594;2.724510974337797;2.262659884801692
2.8725321146454594;2.724510974337797;2.3480378687026877
2.8725321146454594;2.724510974337797;2.3574003891723927
2.8725321146454594;2.724510974337797;2.3649239487701417
2.8725321146454594;2.724510974337797;2.5205650443245746
2.8725321146454594;2.724510974337797;2.550106188801264
2.8725321146454594;2.724510974337797;2.5525277181466386
2.8725321146454594;2.724510974337797;2.554361800124214
2.8725321146454594;2.724510974337797;2.6565512407001366
2.8725321146454594;2.724510974337797;2.7456945911067496
2.8725321146454594;2.724510974337797;2.865873091738172
2.8725321146454594;2.724510974337797;2.8894663193277483
2.8725321146454594;2.724510974337797;2.895807316722125
2.8725321146454594;2.724510974337797;2.996685454167434
2.8725321146454594;2.724510974337797;2.998237300661257
2.8725321146454594;2.724510974337797;3.0044530265623273
2.8725321146454594;2.724510974337797;3.1448679008712483
2.8725321146454594;2.724510974337797;3.2113441937939764
2.8725321146454594;2.724510974337797;3.2520513530995885
2.8725321146454594;2.724510974337797;3.297765107409382
2.8725321146454594;2.724510974337797;3.3197140871194026
2.8725321146454594;2.724510974337797;3.3946713251802465
2.8725321146454594;2.724510974337797;3.402870570008261
2.8725321146454594;2.724510974337797;3.4588389282798397
2.8725321146454594;2.724510974337797;3.5707142493608868
2.8725321146454594;2.724510974337797;3.635774798061922
2.8725321146454594;2.724510974337797;3.7426019804752415
2.8725321146454594;2.724510974337797;3.8380199278593627
2.8725321146454594;2.724510974337797;3.839612327878003
2.8725321146454594;2.724510974337797;3.850371527988345
2.8725321146454594;2.724510974337797;3.923574214606158
2.8725321146454594;2.724510974337797;3.9586781453091087
2.8725321146454594;2.724510974337797;3.968164335310826
2.8725321146454594;2.724510974337797;3.999279590330185
2.8725321146454594;2.724510974337797;4.038752412722862
2.8725321146454594;2.724510974337797;4.113022871233891
2.8725321146454594;2.724510974337797;4.1523349166743735
2.8725321146454594;2.724510974337797;4.156770704681546
2.8725321146454594;2.724510974337797;4.20150754985612
2.8725321146454594;2.724510974337797;4.296527316662312
2.8725321146454594;2.724510974337797;4.467276632341621
2.8725321146454594;2.724510974337797;4.526400857639215
2.8725321146454594;2.724510974337797;4.547753611521187
2.8725321146454594;2.724510974337797;4.553211695117361
2.8725321146454594;2.724510974337797;4.564760020223827
2.8725321146454594;2.724510974337797;4.705585355239532
2.8725321146454594;2.724510974337797;4.710880792766824
2.8725321146454594;2.724510974337797;4.801235061498176
2.8725321146454594;2.724510974337797;4.838850343543464
2.8725321146454594;2.724510974337797;4.872117775937756
2.8725321146454594;2.724510974337797;4.907002779781182
2.8725321146454594;2.724510974337797;4.918946965554761
2.8725321146454594;2.724510974337797;5.051535694096653
2.8725321146454594;2.724510974337797;5.100809322591544
2.8725321146454594;2.724510974337797;5.142152057970656
2.8725321146454594;2.724510974337797;5.1606724513364615
2.8725321146454594;2.724510974337797;5.173073572728785
2.8725321146454594;2.724510974337797;5.189041230706089
2.8725321146454594;2.724510974337797;5.286363077680021
2.8725321146454594;2.724510974337797;5.302354579803481
2.8725321146454594;2.724510974337797;5.319383706931826
2.8725321146454594;2.724510974337797;5.443159618221406
2.8725321146454594;2.724510974337797;5.458487152184753
2.8725321146454594;2.724510974337797;5.459196918746037
2.8725321146454594;2.724510974337797;5.520937132911834
2.8725321146454594;2.724510974337797;5.533513147145762
2.8725321146454594;2.724510974337797;5.611888772423394
2.8725321146454594;2.724510974337797;5.657559019566764
2.8725321146454594;2.724510974337797;5.673606308259537
2.8725321146454594;2.724510974337797;5.752503650887602
2.8725321146454594;2.724510974337797;5.82199948471486
2.8725321146454594;2.724510974337797;5.844937342168485
2.8725321146454594;2.724510974337797;5.911901366408311
2.8725321146454594;2.724510974337797;5.955393775910773
2.8725321146454594;2.724510974337797;6.018052460825766
2.8725321146454594;2.724510974337797;6.023161301694226
2.8725321146454594;2.724510974337797;6.033366198163557
2.8725321146454594;2.724510974337797;6.11370809221868
2.8725321146454594;2.724510974337797;6.1729646446373705
2.8725321146454594;2.724510974337797;6.185312434891937
2.8725321146454594;2.724510974337797;6.209177077720503
2.8725321146454594;2.724510974337797;6.224382623691381
2.8725321146454594;2.724510974337797;6.2644011905231425
2.8725321146454594;2.724510974337797;6.28879936629645
2.8725321146454594;2.724510974337797;6.41188820898363
2.8725321146454594;2.724510974337797;6.481192643430848
2.8725321146454594;2.724510974337797;6.500891427259292
2.8725321146454594;2.724510974337797;6.565932962176954
2.8725321146454594;2.724510974337797;6.590292656071547
2.8725321146454594;2.724510974337797;6.687447177052394
2.8725321146454594;2.724510974337797;6.695922794226544
2.8725321146454594;2.724510974337797;6.776864384291971
2.8725321146454594;2.724510974337797;6.8647146082896295
2.8725321146454594;2.724510974337797;6.929828150071132
2.8725321146454594;2.724510974337797;6.972779351327238
2.8725321146454594;2.724510974337797;7.085992723524899
2.8725321146454594;2.724510974337797;7.10168773042012
2.8725321146454594;2.724510974337797;7.118321431122237
2.8725321146454594;2.724510974337797;7.122964489430053
2.8725321146454594;2.724510974337797;7.182673919986266
2.8725321146454594;2.724510974337797;7.239758379192757
2.8725321146454594;2.724510974337797;7.239900655037286
2.8725321146454594;2.724510974337797;7.287688863548507
2.8725321146454594;2.724510974337797;7.42805768028118
2.8725321146454594;2.724510974337797;7.484170655713571
2.8725321146454594;2.724510974337797;7.511879125574568
2.8725321146454594;2.724510974337797;7.614612447987743
2.8725321146454594;2.724510974337797;7.6323599233024435
2.8725321146454594;2.724510974337797;7.676592785718501
2.8725321146454594;2.724510974337797;7.828480013444497
2.8725321146454594;2.724510974337797;7.8293845652745455
2.8725321146454594;2.724510974337797;7.931421557416907
2.8725321146454594;2.724510974337797;7.950051564823924
2.8725321146454594;2.724510974337797;7.971264886178291
2.8725321146454594;2.724510974337797;8.020060300205309
2.8725321146454594;2.724510974337797;8.033914061038079
2.8725321146454594;2.724510974337797;8.043990010134578
2.8725321146454594;2.724510974337797;8.06865250518208
2.8725321146454594;2.724510974337797;8.138233976740535
2.8725321146454594;2.724510974337797;8.188482516948467
2.8725321146454594;2.724510974337797;8.271473039664734
2.8725321146454594;2.724510974337797;8.273232227344494
2.8725321146454594;2.724510974337797;8.285287720279706
2.8725321146454594;2.724510974337797;8.294216309274868
2.8725321146454594;2.724510974337797;8.380948613399307
2.8725321146454594;2.724510974337797;8.38328569621462
2.8725321146454594;2.724510974337797;8.415140263366677
2.8725321146454594;2.724510974337797;8.510989577863507
2.8725321146454594;2.724510974337797;8.76160796781222
2.8725321146454594;2.724510974337797;8.814710596087357
2.8725321146454594;2.724510974337797;8.835170590925843
2.8725321146454594;2.724510974337797;8.897774750926457
2.8725321146454594;2.724510974337797;8.918212503350441
2.8725321146454594;2.724510974337797;8.934293053858898
2.8725321146454594;2.724510974337797;9.093464078397847
2.8725321146454594;2.724510974337797;9.137333133119407
2.8725321146454594;2.724510974337797;9.25258088103805
2.8725321146454594;2.724510974337797;9.283110275116377
2.8725321146454594;2.724510974337797;9.31755538190879
2.8725321146454594;2.724510974337797;9.439543627443003
2.8725321146454594;2.724510974337797;9.451975811420821
2.8725321146454594;2.724510974337797;9.541429536215968
2.8725321146454594;2.724510974337797;9.542557575513545
2.8725321146454594;2.724510974337797;9.555165731513764
2.8725321146454594;2.724510974337797;9.588283938025864
2.8725321146454594;2.724510974337797;9.713345748590527
2.8725321146454594;2.724510974337797;9.724622054725474
